book,book_class,slice_id,content
14,late,355,for komplottets bagmænd havde han lovet at udføre mordet på egen hånd når høgen på et tidspunkt havde fanget en fugl og kongen sprang af vognen og bukkede sig ned for at hjælpe den men selv ved så gunstig en lejlighed hvor det burde være så let at overrumple kongen havde han aldrig haft held til at holde sit løfte og udføre mordet så efter disse mirakuløse begivenheder var det tydeligt og klart at kongen ikke kunne dø for menneskehånd eftersom det ikke var nogen menneskelig indgriben der havde bragt ham frelst igennem alle disse dødelige skjulte farer men det himmelske forsyn denne historie som hans gæster fortalte med dyb undren tog eneboeren som en himmelsk åbenbaring og da han selv fik besøg af en abbed refererede han det hele for ham nøjagtig som han havde hørt det og pålagde ham hurtigst muligt at rejse over til kongen og fortælle ham det hele kongen fik det forelagt og da han opdagede at alle de angivne steder og tider og ikke mindst af sider saxo saxos danmarks historie detaljerne hans egne bevægelser passede begyndte han at tro på historien og prise sig selv lykkelig over at gud havde stået ham bi og ikke alene forpurret komplottet men også afsløret det karl der ikke havde nogen anelse om det og følte sig lige så tryg som han hele tiden havde gjort opsøgte absalon og bad ham tillid til deres slægtskab om at hjælpe ham til at få et len af kongen hvad
14,late,356,enten det så var fordi han ville dække over sine mordplaner eller fordi han havde opgivet dem absalon opfyldte sin slægtnings bøn til punkt og prikke og valdemar lod som om han intet vidste om komplottet og lovede at betale karl af sin egen kasse indtil der viste sig en mulighed for at tildele ham sådan et embede men da han kom til roskilde og havde hørt messe den højhellige trefoldighedskirke sendte han sine rådgivere ud og kaldte absalon hen til sig og da denne havde sat sig hen hos ham kaldte han angiveren frem og gav ham besked på at gentage det han havde fortalt ham men manden turde ikke sige noget på grund af familieforbindelsen mellem absalon og karls sønner han rødmede og stod en tid helt fortabt uden at sige et ord kongen gættede straks grunden til hans tavshed og sagde den frygt kan du se stort på dertil er absalon for loyal mod mig for hos ham er jeg ikke et øjeblik tvivl om at hengivenheden over for mig vejer tungere end kærligheden til hans egen familie med de ord fik han den gamles tunge der var gået stå af bar forlegenhed og rådvildhed på gled igen så han åbent kunne fortælle det han fik besked på han gennemgik så hele historien om komplottet lige fra begyndelsen og belagde hver eneste detalje med sikre tegn på sandheden det han fortalte men gjorde opmærksom på at oplysningerne stammede fra en anden og han selv kun var blevet
14,late,357,bedt om at bringe dem videre til kongen kongen bad ham nu gå til side sukkede dybt og begyndte under fire øjne at beklage sig til absalon over at hverken familieforpligtelser eller gode gerninger nogen sinde havde været stand til beskytte ham mod ondsindede intriger fra hans slægtninges side hvis han lod som ingenting og så igennem fingre med deres forræderi risikerede han at give dem mulighed for at føre deres lumske planer ud livet så magtfulde de var og så nær de stod ham selv men hvis han skyndte sig inden forbrydelsen var kommet til offentlighedens kendskab at få dem henrettet uden rettergang og slog hårdt ned på sine rivaler inden mere end ganske få havde kendskab til deres uærlighed så ville det se ud som om han gjorde det af med uskyldige mennesker på grundlag af fiktive anklager og var så skinsyg på sine dygtige slægtninge at han forsøgte at udrydde hele slægten med forskellige beskyldninger så ville folk sige at han var færd med at udrydde sin egen slægt og slagte sine egne pårørende altså satte han livet på spil hvis han beherskede sig og navn og rygte hvis han hævnede sig for hurtigt derfor anede han ikke hvordan han skulle få hævn for hastværk var vanærende og udsættelse var risikabel han foretrak ellers at risikere et forræderi og de farer det indebar frem for at gengælde en forbrydelse med en forbrydelse hvis det ikke var fordi hans død straks ville rive andre med sig for hans
14,late,358,død ville blive fulgt af et frygteligt blodbad på hans børn og hans venner og snart efter også borgerkrig grusomme invasioner fra udlandet og en rædselsvækkende ødelæggelse af hele fædrelandet dette og andet lignende fremsagde kongen sukkende og stønnende af bekymring indtil han til sidst bad absalon afgøre hvad han ville være bedst tjent med at gøre absalon svarede at han opfattede situationen præcis ligesådan for som han sagde en af sider saxo saxos danmarks historie omgående straffeekspedition var en lige så stor trussel for hans anseelse som en udsættelse var for hans sikkerhed derfor måtte afstraffelsen overlades til guds dom for det forræderi han havde forpurret stod det også hans magt at afsløre og øvrigt kunne sådan en sag som en mængde mennesker var indviet ikke holdes skjult for folket særlig længe derpå rådede han ham til at give sine sædvanlige livvagter besked om at intensivere bevogtningen indskærpe dem at de aldrig måtte gøre tjeneste hos ham ubevæbnet og sørge for at de holdt lige så omhyggeligt vagt om hans liv om natten som om dagen på den måde ville nogle af de sammensvorne nok få mistanke om at de var afsløret og uforvarende komme til at røbe deres hensigter selv det råd syntes valdemar godt om da han forlod roskilde fulgte absalon med og nu plagede karl ham om at gentage den anmodning han for nylig havde forelagt kongen det gjorde han så og han fik det svar af kongen at det ikke var så almindeligt at uddele
14,late,359,len til folk der havde tænkt sig at betale tilbage med mord og det var da øvrigt utroligt så stædigt nogle mennesker holdt fast ved deres løgne og så gode de kunne være til at spille komedie men ikke desto mindre ville han så snart han kom til jylland vise sin gavmildhed mod den forræder af en hirdmand for han var ikke tvivl om at det især var befolkningen derovre han havde lyst til at få magt over det løfte blev karl glad for og han takkede overstrømmende da absalon kom og forelagde ham det han satte et fornøjet ansigt op og viste tydeligt hvor henrykt han var men det skyldtes ikke så meget udsigten til at modtage lenet som udsigten til at fuldbyrde mordet for kongens komediespil havde bestyrket hans følelse af at han ikke havde noget at frygte senere da deres morfar eskil lagde ind ribe på vej hjem fra frankrig benyttede han anledningen til at tage derned sammen med sin bror knud de to havde en halvbror ved navn bent som deres far havde fået med en elskerinde og som var kongens hirdmand men en mere tapper end trofast sådan en dag få dage efter at han var kommet til fyn sad valdemar og spiste ude det fri og om det nu var fordi han ikke kunne holde forræderiet skjult længere eller det var ophidselsen over det mord han havde tankerne der løb af med ham er ikke til at sige men bent rørte ikke maden han
14,late,360,sad og knugede den kniv han havde taget frem for at spise med og viftede alle retninger med den som om han ville øve sig at bruge den som våben fra tid til anden gemte han den ind ved brystet kun for at finde den frem igen og folde fingrene om den under alt dette stirrede han uafbrudt på kongen med øjne der ikke virkede mindre truende end hænderne manden sad og opførte sig som en vanvittig en grad så gertrud kongens søns forlovede som den kvinde hun var brast gråd ved synet og bad valdemar se derhen han vinkede så ubemærket som muligt niels den mand der havde opsynet med kongens bord hen til sig og hviskede at han skulle kaste et blik på bents mærkværdige fagter og senere når bordene blev fjernet efter måltidet skulle han holde sig lige op ad kongen så han kunne afværge et overfald hvis det var det den omtalte ridder pønsede på men da bent så hvordan såvel kongen selv som alle hans egne kammerater sad og stirrede fuldkommen forbløffet på ham var han nødt til at stikke dolken skeden igen jeg vil tro at det var gud der vakte denne vildskab hans af sider saxo saxos danmarks historie indre og dermed både afværgede og afslørede forbrydelsen først nu fortrød valdemar at han ikke havde taget imod absalons gode råd og han kaldte sine hirdmænd deriblandt også bent sammen sit kammer og sagde at han havde noget sørgeligt at fortælle dem noget som
14,late,361,de ikke ville synes spor om at høre og som det ville være ubehageligt at afsløre men livsfarligt at skjule og han var ikke tvivl om at det ville virke dybt nedslående på hans venner når det kom frem og at det ville være et særligt bittert slag for dem betragtning af den betingelsesløse hengivenhed de omfattede kongen med sagen var at der var blevet afsløret et mordkomplot mod ham og det var ikke usikre gætterier det byggede på pålidelige oplysninger fra involverede personer og på klare indicier og bagmændene var folk som altid havde været hans særligt betroede livvagter han ville dog ikke nævne deres navne for han ville hellere give de skyldige en chance for at komme på bedre tanker end bombardere dem med hidsige anklager derpå bad han dem om at holde vagt om ham med endnu større omhu aldrig at gå uden sværd når de ledsagede ham og det hele taget for fremtiden ikke tage så let på deres pligter hans følge som de plejede men udføre dem flittigt og ivrigt og med en omhu der viste at hver og en af dem var fuldt forvisset om sin egen troskab men nødvendigvis måtte tvivle på alle andres men det var ikke sådan at de hans øjne var skurke alle sammen for han vidste at adskillige af dem var fuldkommen beredt på at gå døden for hans skyld hvis situationen krævede det hirdmændene kappedes nu om at vise deres loyalitet de forlangte at få at vide hvem
14,late,362,der var indblandet lovede at hævne sig på dem der havde forrådt deres konge og erklærede at hverken slægtskab eller venskaber skulle afholde dem fra at give alle der tørstede efter kongens blod den straf de fortjente dertil svarede kongen at de måtte tage til takke med at vide at de selv var loyale og ikke kræve at få mere at vide og det beherskede svar tvang dem til at afstå fra deres forlangende som bundede bevidstheden om selv at være uden skyld men bent forestillede sig at nogle af de indviede havde afsløret sammensværgelsen over for kongen og at det var snedigt komediespil når han sådan lovede dem tilgivelse netop for at kunne slå ned på dem når de mindst ventede det så han sendte straks besked til magnus om at sammensværgelsen var afsløret hvorefter han efterlod de fleste af sine hirdmandsvåben og skyndte sig til jylland så hurtigt han overhovedet kunne den nagende skyldfølelse gjorde det umuligt for forræderen at stole på kongens velmente løfter alt dette resulterede at magnus næste nat sejlede til lübeck og derfra anmodede om lov til at træde tjeneste hos henrik knud og karl som fik samme besked fra bent forlod al stilhed ribe gik om bord på et skib randers og sejlede over til jarl birger af götland tillid til deres slægtskab med ham så voldsomt var deres samvittighedsnag at de mistede al selvtillid og blev slået af panik eskil blev dybt nedbøjet af sorg over deres bortrejse og klagede sig ynkeligt
14,late,363,over sin egen såvel som sine børnebørns skæbne sorgen var så voldsom at det lammede hans tunge så han næsten mistede talens brug da han så tog til viborg for at møde kongen modtog denne ham af sider saxo saxos danmarks historie med en venlig og imødekommende mine for ikke at give indtryk af at han så noget mistænkeligt at eskil dukkede op men bispen var lige så klog som kongen var besindig og afholdt sig helt fra at tale sine børnebørns sag for at holde sig fri af enhver mistanke om forræderi og ikke at blive set som medskyldig med dem han gik forbøn for for han mente at det var klogere at undgå mistanken om onde hensigter ved at forholde sig tavs end at lægge sig ud med kongen ved at lægge et godt ord ind for de skyldige senere da han var kommet tilbage til skåne lykkedes det lægerne med den rette indsats at give ham stemmen igen men hans sind var stadig fortumlet af vældige bekymringer det lod sig ikke helbrede for sorgen over den skæbne der var overgået de børnebørn han elskede højere end sig selv det er så meget lettere at overvinde legemlige end sjælelige kriser magnus skammede sig imidlertid sådan over sin forbrydelse at han ikke turde fortælle henrik grunden til at han var gået eksil men nøjedes med at bede ham om hjælp til at få en forsoning stand med kongen henrik der holdt på at det ville være forkert at nægte
14,late,364,en landflygtig det han bad om sendte valdemar et brev hvori han bad ham om at opgive sin vrede mod magnus det mente valdemar at det var klogere at besvare med en diplomatisk mission end med et brev så han sendte sin staldmester henrik der var temmelig god til tysk ned til sachsen for at forelægge hertug henrik forræderianklagerne mod magnus da magnus hørte det forvandledes hans skamfuldhed til frækhed han nægtede så hårdnakket han kunne at han skulle have noget som helst at gøre med det han blev anklaget for tilbød at udkæmpe en tvekamp for at bevise sin uskyld og udfoldede det hele taget lige så stor snedighed sine bortforklaringer som sin tid planlægningen af forbrydelsen ambassadøren svarede at han ikke var udsendt for at bevise anklagerne med sværdet et fremmed land men for at råde den anklagede til at forelægge sin sag til retslig undersøgelse hos kongen og fremføre sit forsvar sådan som det var foreskrevet landets lov hertugen spurgte så hvilken form for forsvar dansk lov foreskrev til anklager af denne type og fik det svar at forsvaret traditionelt foregik ved jernbyrd nu spurgte hertugen magnus om han var så sikker på sin egen uskyld at han turde betro sit forsvar til denne prøve og magnus svarede at den form var temmelig usikker og at det ikke var altid miraklerne indfandt sig så den havde det med at dømme de uskyldige og frikende de skyldige og det hele taget falde yderst tilfældigt ud den almægtige gud
14,late,365,var nemlig ikke så brændende optaget af menneskene at han ville lave om på naturens orden hver gang nogen af dem bad om det det svar fandt de fleste noget mistænkeligt og da hertugen så gik ham nærmere på klingen og spurgte hvilken hjælp han forventede fra ham når han ikke var villig til at gendrive disse meget alvorlige anklager efter sit eget lands love vidste magnus ikke hvad han skulle gøre og det varede noget før han kunne svare men da det gik op for ham at han alligevel ikke kunne opretholde sit eksil længere erklærede han omsider at han frivilligt ville opsøge kongen hvis han fik løfte om frit lejde uanset hvad af sider saxo saxos danmarks historie udfaldet på sagen blev staldmesteren tilbød selv at stå inde for det løfte og bemærkede at de der dømmes til døden efter vores lands love altid får en frist til at forlade landet og at man anser det for uretfærdigt at eksekvere en dødsdom med det samme men det tilbud afslog magnus hånligt det eneste æresord han ville modtage som pant det var absalons erklærede han da kongen fik den besked fra sin udsending sendte han et brev til hertugen hvori han lovede at magnus frit kunne komme og gå under absalons beskyttelse og resultatet var at absalon fik besøg af magnus allerede inden han havde fået besked fra kongen om at han kunne ventes for sin overdrevne iver havde magnus forhastet sig så meget at han nåede frem før
14,late,366,det brev der skulle melde hans ankomst da absalon endelig fik sådan et brev fra kongen gjorde han sig umage med at berolige sin uventede gæst med tillidsvækkende løfter det virkede så opløftende på magnus at hans fortrøstning ved absalons støtte endte med at være større end frygten for hans egen skyld resultatet blev at han for en stor del glemte sin skræk og uden bekymring rejste hjem til sig selv for at foretage de nødvendige forberedelser til sin sejltur over til jylland ordren lød nemlig på at han skulle fremføre sin sag århus men denne sikre følelse af tryghed brød sammen da en forsendelse med hemmelige meddelelser fra ham blev standset der skete det at to af hans breve indeholdende forræderiske instrukser blev opsnappet af opsynsmændene på de offentlige veje da han hørte fra vejfarende at de var blevet overgivet til kongen fandt han på den historie at hans egen sekretær havde mistet hans segl og den løgn brugte han ikke kun over for sine egne folk men også over for absalon et forsøg på at udsprede det rygte at brevene var forfalskninger som nogle der havde fundet seglet havde skrevet for at skade ham da tidspunktet for sagens behandling nærmede sig drog magnus af sted med to skibe og mødte absalon der kom ledsaget af stormænd fra sjælland og skåne da absalon nåede frem var magnus så plaget af dårlig samvittighed at hans skræk var meget større end hans selvtillid og større end man skulle tro så tapper
14,late,367,som han havde været før tiden og han svor på at ingen skulle få ham til at tage til jylland uanset hvor meget de pressede på for som han sagde kongens vrede var mere skræmmende end andres hjælp var betryggende desuden klagede han over at han havde været så uheldig at miste sit segl og påstod hårdnakket at hans personlige fjender måtte have fundet det og set deres snit til at konstruere falske breve der angreb kongen hans navn men absalon insisterede på at selv hvis han skulle blive presset til at tilstå det han var anklaget for havde han stadig ikke gjort noget der forhindrede at han kunne gå sin vej uden at der blev krummet et hår på hans hoved og til sidst valgte magnus at give efter for sin vens råd snarere end for sin egen frygt og sejle med ham af sider saxo saxos danmarks historie kongen opholdt sig landsbyen viby omgivet af alle de danske stormænd og her førte absalon magnus frem for ham men valdemar lod ham ikke deltage måltidet for hvis han tog ham til bords kunne det se ud som om han også tog ham til nåde den følgende dag blev han indkaldt til forsamlingen hvor kongen opregnede alt det gode han havde gjort imod ham sigtede ham for højforræderi og erklærede at hans største ønske havde været at gengælde kærlig omsorg med et hæsligt mord hvilket også tydeligt fremgik af hans flugt her for nylig som ikke skyldtes tvang men udelukkende
14,late,368,udsprang af dårlig samvittighed hertil svarede magnus at når han havde besluttet at forlade landet var det ikke fordi han havde gjort noget galt men fordi han havde modtaget en foruroligende besked fra bent og ville sidde på betryggende afstand indtil han fandt ud af årsagen til kongens mistanke men bortset fra det kunne han da godt undre sig over at kongen på den måde udelukkede på grundlag af nogle ubegrundede mistanker kunne finde på at terrorisere en af sine egne slægtninge som han ellers altid havde behandlet som en fortrolig ven men kongen erklærede at det netop var hans ligegyldighed over for alt det gode kongen havde gjort for ham der gjorde ham så utaknemmelig og som bevis på hans forræderi fremlagde han de to omtalte breve det ene lukket det andet åbent og begge beseglet han lod også de tilstedeværende biskopper bære dem rundt og bad dem se nøje efter om det faktisk var magnus segl der sad på dem da alle havde undersøgt det og afvist at det kunne være en forfalskning befalede han at de skulle læses op for forsamlingen det åbne var til skåningerne det beskyldte kongen for overgreb mod en lang række personer og opfordrede dem til at gribe til våben imod ham magnus ville de have en fører der kunne hjælpe dem til at genvinde deres frihed det lukkede var til knud og karl og af samme indhold som det første det gav dem instruks om at rejse en opstand skåne og lovede
14,late,369,så at magnus selv ville gøre det samme jylland på den måde ville kongen komme til at mangle tropper fordi det ville forhindre forstærkninger fra de større landsdele at komme frem til ham da brevene var læst op regnede man med at magnus ville komme med et svar men han forholdt sig tavs hvilket viser hvor bange han var faktisk var han så lamslået at han ikke kunne få en lyd frem og stod dér med et forvildet udtryk ansigtet der afspejlede det oprør der var hans indre hans tavshed var slående og absalon greb klogeligt ind og hindrede at den blev tolket som en tilståelse med en bemærkning om at det ikke var så sært at manden blev usikker på hvordan han skulle forsvare sig når han blev sat over for helt nye anklager han var nødt til at tænke sig grundigt om og kunne ikke komme op med et svar lige med det samme derfor gav han magnus besked på straks at forlade mødet og tage dem af sine venner han ville med på råd for at overveje sit svar de ord stivede magnus af og gav ham nyt håb om at han kunne imødegå anklagerne og da han havde fået en frist til konsultation trak han absalon og biskop tyge af vendsyssel til side denne tyge havde været diakon hos hans far erik og yderst værdsat som sådan og fra af sider saxo saxos danmarks historie tjenesten hans følge var han blevet kaldet til bispesædet taknemmelig erindring
14,late,370,om det nærede han stor hengivenhed over for magnus men nu overdængede han ham længe med smertelige bebrejdelser for den afskyelige forbrydelse han havde planlagt og da magnus indvendte at brevene var falske og det var andre der havde skrevet dem udbrød tyge at den slags bortforklaringer kunne han spare sig for han kunne udmærket genkende hans sekretær lamberts måde at skrive breve på ikke alene på håndskriften men også på formuleringerne da absalon bakkede ham fuldkommen op mistede magnus helt og aldeles modet og spurgte med bævende stemme om en tilståelse var en mulig udvej absalon svarede så at selv om der ikke var nogen fare ved en tilståelse mente han ikke det var et middel han skulle gribe til før han havde en klar aftale om benådning og rådede ham til at lade være med at gå panik og stedet enten selv eller gennem en ven frejdigt anmode om udsættelse til dagen efter så han kunne tage mod til sig og komme bedre ud af sagen det fik han lov til og om aftenen tog kongen hele skaren af tilstedeværende stormænd med sig til den hovedrige unnes gård magnus var meget nervøs og bestormede absalon med spørgsmål om hvilken form for forsvar der passede bedst til anklagerne og absalon svarede at ingen af mulighederne kunne holde ham fri af både vanære og fare at tilbagevise en anklage der byggede på så håndfaste indicier var ikke realistisk og at afvise at rense sig selv var ikke hæderligt og endelig
14,late,371,var tilståelse en usikker udvej fordi han aldrig kunne være helt sikker på at blive benådet som den ærlige mand han var anså han det altså for mere vederhæftigt at dække sig ind under uvidenhed end at love et sikkert svar en tvivlsom sag magnus sagde nu at han gerne ville lægge det hele sandfærdigt frem hvis der var håb om at tilståelsen blev belønnet med benådning og absalon svarede at han trygt kunne fortælle ham alle de hemmeligheder han ville ikke et ord af det ville gå videre fra ham til kongen men da han så ville afsløre hele forræderiet fra ende til anden ville absalon alligevel ikke lade ham fortælle historien for det måtte ikke se ud som om han hørte den som et skriftemål sin egenskab af præst han rådede ham derfor til at få fat sune og esbern som han vidste var mænd der kunne holde på en hemmelighed da de to var kommet derhen og havde givet absalon deres æresord på at de aldrig uden hans tilladelse ville omtale de hemmeligheder de nu skulle indvies tog magnus fat på at oprulle hele forræderiet lige fra begyndelsen og ikke alene erkendte han at mistanken mod ham selv og de andre der havde røbet sig selv ved at flygte havde været helt berettiget han fremlagde også ganske åbent adskillige andre detaljer der berørte kongens liv og sikkerhed og som denne endnu ikke havde den ringeste anelse om såsom at eskil det var assers søn og christiern svensøn
14,late,372,var involverede og at christierns bror asser som næst efter ærkebiskoppen var den præst ved domkirken lund der havde den højeste rang havde vidst besked med de sammensvornes planer men ikke direkte godkendt dem da de var nået frem og der viste sig en passende lejlighed til en samtale bad absalon sammen af sider saxo saxos danmarks historie med sune og esbern kongen komme til side med dem et øjeblik uden sine rådgivere og absalon rådede ham nu til at overveje hvilket udfald sagen kunne få når det hverken var nemt for anklageren at formulere en anklage eller sikkert for den sigtede at komme med en tilståelse hvis magnus fik lov at gå uden en dom ville det få mange til at slutte at han var uskyldig og hvis han tilstod uden at blive benådet ville hans naivitet være en advarsel til hans medskyldige om at de skulle skjule deres skyld så når det nu ikke var muligt at fremlægge vidnesbyrd imod ham skulle man nok stedet forsøge at lokke en frivillig tilståelse ud af ham det gik kongen ind på og han lovede at lade straffen falde hvis magnus tilstod så da han næste dag forsamlingen spurgte ham hvilket svar han var nået frem til bed magnus hovedet af al skam og fortalte den fulde og sande historie om sammensværgelsen lige fra begyndelsen herunder hvordan hele forræderiet havde været konstrueret hvor han ikke alene kom ind på hvem der var involveret men også angav tid og sted for de
14,late,373,enkelte begivenheder og endelig erklærede at efter alle disse snedige og stadig tilbagevendende snarer og fælder kunne det ikke være almindelige menneskelige tilfældigheder men kun guds hjælp der havde holdt hånden over kongen han kunne ikke forestille sig noget mere forbløffende end den måde hvorpå en lykkelig skæbne her havde formået at afværge et forræderi som kongens nære venner havde anvendt så megen opfindsomhed på at udtænke og redde et menneske uskadt gennem så megen list og svig fra hans landsmænds side med de ord så han bønfaldende på kongen mens han grædende sank ned for hans fødder for deres gamle venskabs skyld bad kongen ham rejse sig men samtidig bebrejdede han ham skarpe vendinger at han kunne være så utaknemmelig at han absolut ville snigmyrde en mand der lige fra hans tidligste barndom konstant havde været hans hengivne ven og som efter slaget på grathe hede ikke alene havde skænket ham livet men også endnu større magt og indflydelse han havde nemlig ikke bare ladet ham gå fri for straf fordi han var hans slægtning men også vist ham stor gavmildhed men han der burde have gengældt den udstrakte hånd med troskab havde svaret med troløshed han var dybt forundret over at magnus på den oprørende måde havde glemt alt det gode han havde gjort for ham og kunne derfor slet ikke affinde sig med den tilståelse han én gang havde fået men blev ved med at spørge om han virkelig havde haft sinde at snigmyrde ham hertil svarede
14,late,374,magnus at han hverken havde manglet viljen eller våbnene eller noget andet af det der skulle til til sådan en ugerning lige bortset fra guds tilladelse det åbenhjertige svar blev kongen glad for og han sagde at nu hvor han havde tilstået ville han tilgive ham men ikke tage ham tilbage sin nærmeste kreds for han ville ikke risikere at venskabet endnu en gang skulle friste ham til forræderi samtidig forbød han ham enhver hemmelig kontakt med knud og karl og han indskærpede ham at han aldrig måtte gentage den forbrydelse som han selv havde set at den almægtige gud til stadighed havde modsat sig magnus erklærede at hvis han nogen sinde gjorde sig skyldig noget sådant var han ikke længere berettiget til benådning og så fald ville han end ikke vove at bede for sit liv kongen bad ham nu sætte sig tilbage på sin plads og kastede sig straks ud harmdirrende af sider saxo saxos danmarks historie anklager mod christiern svensøn som tilfældigvis uden at ane uråd dukkede op netop som sagen mod magnus var afsluttet da det gik op for ham at hans medsammensvorne havde angivet ham havde han intet at sige til sit forsvar så han tilstod og derved lykkedes det ham at blive tilgivet og ikke alene bevare livet men også al sin ejendom den eneste straf han måtte betale var landflygtighed så det ikke var for let for ham at gentage sin forbrydelse det må kaldes mildhed at nøjes med at forvise en hirdmand
14,late,375,der så åbenlyst var skyldig og fortjente den strengest mulige straf sådan sluttede tinget og magnus vendte tilbage til fyn mens valdemar tog over til en hvor der var rigeligt med vildt for at tilbringe tiden på kongelig vis med at gå på jagt her sendte ærkebiskop eskil absalon og asser over for at bede ham om nåde for hans børnebørn hvilket magnus eksempel jo tydede på at der var håb om men de fandt ham ganske ubønhørlig det endte med at han spurgte asser om han ikke selv havde støttet sammensværgelsen hvortil han svarede at han godt nok havde vidst besked om den men aldrig sympatiseret med den og når han havde handlet som han gjorde var det ikke fordi han havde noget imod kongen men fordi han skammede sig ved at agere stikker og røbe fortrolige oplysninger den indrømmelse skaffede ham senere en lang periode landflygtighed denne hånlige afvisning af hans udsendinge tog eskil så tungt at han pådrog sig den ene lidelse efter den anden og lå alvorligt syg hele vinteren da vinteren var ovre kaldte valdemar danmarks og sveriges stormænd sammen og holdt et kongeligt bryllup for sin søn bagefter opsøgte eskil hemmelighed valdemar og sagde at han havde en hemmelighed at betro ham som han indtrængende ville bede ham om ikke at røbe før tiden var inde det lovede kongen at han kunne regne med og han fortalte så at han længe havde haft stor lyst til at nedlægge sit embede som biskop han var
14,late,376,blevet for gammel og svagelig til at kunne overkomme den byrde han havde nemlig ikke sinde at ende sit liv på magtens top men som et almindeligt menneske fri for embedsbekymringer og agtede derfor at udskifte sit hidtidige liv med en tilværelse som munk da kongen modsatte sig planen påtaget venlige vendinger og erklærede at det ikke var noget han havde ret til at gennemføre uden bemyndigelse fra rom svarede eskil at han allerede var besiddelse af et brev fra paven der ikke alene tillod ham at nedlægge sit embede men også at overdrage det til hvem han ville dertil kom at han sin egenskab af romersk legat havde ret til selv at sørge for indsættelsen af sin efterfølger så bispesædet ikke skulle stå ubesat den bemærkning gjorde kongen mistænksom for han forestillede sig at det var asser eskil ville gøre til biskop men han var ikke tvivl om at knud og karl ville få stærk støtte fra deres bedstefar hvis de igen prøvede på noget imod ham så efter en lang og tilsyneladende venskabelig samtale erklærede han sig til sidst indforstået med hans ønske for som han sagde han kunne jo ikke modsætte sig en ordre fra rom for det var dér retningslinjerne for kirken blev lagt af sider saxo saxos danmarks historie eskil lagde stor vægt på at der var en stor forsamling af biskopper til stede når hans embedsnedlæggelse blev højtideligholdt så lige inden kongen rejste fra byen bad han ham indtrængende om at komme tilbage en
14,late,377,måned senere og tage dem alle sammen med for det var vigtigt at de deltog ikke kun hans tilbagetræden men også udnævnelsen af den nye biskop men at det var det der skulle ske måtte endelig holdes hemmeligt for hvis det kom ud risikerede man at nogen holdt sig borte af frygt for at blive valgt det gik kongen med til og herefter trådte eskil frem på det almindelige landsting som var blevet indkaldt mellemtiden han mindede om hvor stor hengivenhed han havde vist sine undergivne så længe han havde beklædt sit høje embede og hvordan de havde gengældt det gode han havde gjort for dem med opmærksomhed og sympati men nu havde han så sinde at nedlægge sit bispeembede som han her sin høje alderdom ikke længere så sig stand til at varetage og derfor agtede han nu at overlade alle dem han hidtil havde haft ansvaret for og taget sig omhyggeligt og samvittighedfuldt af guds varetægt og løse alle der var bundet til ham ved deres troskabsed som hirdmænd fra dette bånd han tilgav desuden andre deres synder og bad selv om forladelse for sine og samtidig bad han dem alle om at følge ham på vej med fromme ønsker og bede flittigt for ham og lovede at gøre det samme for dem til gengæld så bevægende var hans tale på landstinget at han efterlod alle tårer da tinget var hævet sendte eskil folk med heste ud for at tage imod absalon der nu kom tilbage fra sjælland
14,late,378,og han overtalte ham til at lade sig indkvartere som gæst hans hus absalon spurgte ham så hvorfor han havde budt befolkningen den sorg og eskil svarede at han var blevet led og ked af både sit embede og sit fædreland dels på grund af alderdom dels på grund af sine børnebørns landflygtighed dertil kom at han allerede for længe siden højtideligt havde lovet bernhard af clairvaux at give frivilligt afkald på sit bispeembede for at leve et tilbagetrukket liv uden fornemme embeder næste morgen da bisperne over alle de enkelte stifter var samlet skt laurentius kirke gav han besked på at alle kirkens kostbarheder skulle tages ud af skatkammeret og lægges frem til inspektion for han ville meget gerne fremvise for alle hvor meget han med sin hidtil usete fromme gavmildhed havde forøget det hidtidige altertøj og det pragtudstyr kirken havde haft fra gammel tid da det var sket talte han under stadig sukken og klagen om hvor stor hengivenhed han havde investeret at holde vagt om sine undergivnes fred og sikkerhed og hvor mange trængsler og farer han havde måttet gennemleve sin tid som ærkebiskop nu havde han så besluttet at nedlægge sit embede fordi han var så højt oppe årene at han ikke længere følte sig stand til varetage det efter denne tale var det kongens tur til at svare og han slog fast at selv om eskil havde haft adskillige sammenstød med kongerne havde han udført sin gerning som biskop så det fortjente al mulig påskønnelse
